,fisherz,fisherz_binary,hsic_test_gamma,hsic_test_gamma_stat,hsic_test_gamma_binary,kci,kci_binary,mv_fisherz,mv_fisherz_binary,local_score_cv_general_10_0.01,local_score_cv_general_10_0.05,local_score_cv_general_10_0.1,local_score_cv_general_binary,if_cause_is_dicrete,if_effect_is_dicrete,mutual_info,cond_mut_info,additive_noise_model,RESET_is_nonlinear,RESET_linear_lm_pval,RESET_linear_reset_fitted_pvalue,RESET_linear_reset_exog_pvalue,RESET_linear_reset_pricomp_pvalue,RESET_linear_reset_chisq_fitted_pvalue,RESET_linear_reset_chisq_exog_pvalue,RESET_linear_reset_chisq_precomp_pvalue,local_score_BIC_0.1,local_score_BIC_0.5,local_score_BIC_1,local_score_BIC_1.5,local_score_BIC_binary,degenerate_score,degenerate_score_binary,Label
M3_Mixed_X28_causes_M3_Mixed_X25,0.7505378795855673,0,7.800858192741347e-08,1.9529385618227395,1,0.2755336733960759,0,0.7505378795855673,0,21158.824101539827,21159.3270775667,21159.399818380592,1,3,2,0.0840916179469846,1.6244746160409729,0.0,0,0.525275773850337,0.2827451087700271,0.2827451087575238,0.2827451087576973,0.2823302215195278,0.2823302215070344,0.2823302215071873,-5622.656754380837,-5622.656754380837,-5622.656754380837,-5622.656754380837,0,1592.549661663942,1,0
C1_Mixed_X50_causes_C1_Mixed_X30,0.0374632872076092,1,0.8333707069858477,0.2008473661558219,0,0.0,1,0.0374632872076092,1,21162.00422049399,21161.747810249966,21161.64421692874,1,3,3,0.0018364094415614,-0.0005801313391936,0.6465743102779085,0,0.361757751957892,0.7268896813149325,0.7268807010353107,0.7268807010353898,0.7268575158050513,0.7268485308065952,0.7268485308066395,-6024.1854037406265,-6024.1854037406265,-6024.1854037406265,-6024.1854037406265,0,1825.8755672233335,1,0
M1_Mixed_X48_causes_M1_Mixed_X3,0.6462290267532864,0,6.816769371198461e-14,3.2743962506284094,1,0.0,1,0.6462290267532864,0,20965.87385478759,20965.897451351742,20966.023371606218,0,2,3,0.0409361650643986,1.7600879498845354,0.6956903938723091,1,1.7759864715873714e-19,0.0,5.243895535982568e-19,0.0,0.0,1.4345322557531564e-19,0.0,-667.7949249772752,-667.7949249772752,-667.7949249772752,-667.7949249772752,0,-3461.9569126678066,1,0
M1_Mixed_X26_causes_M1_Mixed_X30,0.0007994974595788,1,0.0006576053625255,1.0498027988026613,1,4.487773096373271e-05,1,0.0007994974595788,1,21011.11977778033,21011.048827227965,21011.029134654007,1,2,2,0.0456181651217705,1.56889995844834,2.667151526192235e-06,0,0.0578325964084237,0.2448515883432885,0.2448512737618943,0.2448512737542983,0.2444048860934612,0.2444045712675387,0.2444045712599776,2854.6861639105346,2854.6861639105346,2854.6861639105346,2854.6861639105346,1,-4674.510408671209,0,1
M3_Mixed_X39_causes_M3_Mixed_X43,0.6721877390894966,0,0.0038919290395572,0.7955855386804802,1,0.0,1,0.6721877390894966,0,21150.231013058743,21150.084149947437,21150.04350282838,0,3,3,0.0,1.703822843289866,0.7046231989981451,0,0.9676315024426037,0.9523523275330203,0.952352327632648,0.952352327632648,0.9523670437623084,0.9523670438619216,0.9523670438619124,-6070.757576837676,-6070.757576837676,-6070.757576837676,-6070.757576837676,0,1872.4477403203812,1,0
M2_Mixed_X31_causes_M2_Mixed_X19,3.099742684753437e-13,1,5.981380707975603e-05,1.139435140191994,1,0.0,1,3.099742684753437e-13,1,21167.3591266579,21167.075816995748,21167.021352791333,1,3,3,0.0,1.5124253011985966,0.1783847522841967,0,0.6671016248432038,0.0273537882830592,0.0273537883512497,0.0273537883512138,0.0270448392254081,0.0270448392932367,0.0270448392931989,-5828.733955643814,-5828.733955643814,-5828.733955643814,-5828.733955643814,0,1630.424119126519,1,0
N1_Nonlinear_X73_causes_N1_Nonlinear_X58,0.5214462753445139,0,0.0602347120522563,0.6430104928058974,0,0.7451161429332941,0,0.5214462753445139,0,21057.62996237898,21057.51424127713,21057.4675788784,1,3,3,0.0,-0.0075926424851039,0.2246913679173996,0,0.0317779964790392,0.1904067705297325,0.1903958961303578,0.1903958961312192,0.1899248819316115,0.1899140022712167,0.1899140022720709,-3674.106976077758,-3674.106976077758,-3674.106976077758,-3674.106976077758,0,-524.2028604395375,1,0
M2_Mixed_X42_causes_M2_Mixed_X39,0.0289538076865023,1,0.1229200244527952,0.5144762317119862,0,0.7129708354291873,0,0.0289538076865023,1,21042.189844501736,21042.037854816663,21041.980338682064,0,2,3,0.0,1.3580569318234776,0.5000022108211741,0,0.1645248026762698,0.4004945866593464,0.4005307062256106,0.4005307062264994,0.4001940726085989,0.4002302283867459,0.4002302283876278,3234.6678992254933,3234.6678992254933,3234.6678992254933,3234.6678992254933,1,-4086.2924911096097,0,0
C1_Mixed_X2_causes_C1_Mixed_X34,0.1907466245611435,0,0.0,3.037576130229645,1,0.0,1,0.1907466245611435,0,21177.00560662944,21176.70962562861,21176.70390652217,1,3,3,0.0080997172326124,0.0041342204743714,0.7671180931253712,0,0.4144271510279387,0.3468370948066178,0.3468370947823249,0.3468370947823619,0.3464829927172663,0.3464829926929099,0.3464829926929472,-5840.839223150455,-5840.839223150455,-5840.839223150455,-5840.839223150455,0,1642.5293866331606,1,0
M2_Mixed_X38_causes_M2_Mixed_X42,0.0028869746192488,1,0.0039856386733752,0.9781426082749456,1,0.0013519434474478,1,0.0028869746192488,1,21006.11115899354,21006.029505281087,21006.006826757457,0,2,2,0.0250389250007799,1.222813587983789,0.0478522251056351,0,0.9460312210405284,0.545023876747035,0.5450238780432888,0.5450238780430876,0.544861537372819,0.5448615386702054,0.5448615386700169,2926.596542087803,2926.596542087803,2926.596542087803,2926.596542087803,0,-4858.493672825291,0,0
M3_Mixed_X47_causes_M3_Mixed_X31,0.1576254034558795,0,0.0019057850880166,0.8827334986572193,1,0.4468591508580397,0,0.1576254034558795,0,21156.27390831887,21156.188503328292,21156.164079920392,1,3,2,0.0127313009545866,1.6288027011636397,0.0010407193691979,0,0.4287136601945713,0.0915883584096659,0.0915883586739316,0.0915883586739411,0.0911155255873578,0.0911155258513694,0.0911155258513771,-5759.754254052991,-5759.754254052991,-5759.754254052991,-5759.754254052991,0,1540.5136844389085,1,0
N1_Nonlinear_X70_causes_N1_Nonlinear_X93,0.0,1,0.0,50.71674851074939,1,0.0,1,0.0,1,20992.988500321742,21000.844447639796,21009.93116837857,0,3,3,0.526554781165463,0.0195280119654415,0.7823690872145374,1,2.5887501897711406e-123,5.753056180936167e-190,5.753056198912643e-190,5.753056196110379e-190,1.603618193161473e-258,1.6036182021736082e-258,1.6036182007687386e-258,-4683.556425791917,-4683.556425791917,-4683.556425791917,-4683.556425791917,0,485.2465892746214,1,1
C1_Mixed_X8_causes_C1_Mixed_X21,0.0,1,0.0,3.4004554565593152,1,0.0,1,0.0,1,21179.277791049848,21179.53057472113,21179.90362395667,1,3,3,0.031024473656549,0.0149914863637552,0.3359156899475457,0,0.0528379143869152,0.1912078087258754,0.1912078087552967,0.1912078087553723,0.1907263100413966,0.19072631007083,0.1907263100708879,-5913.785392207831,-5913.785392207831,-5913.785392207831,-5913.785392207831,1,1715.475555690535,0,1
N1_Nonlinear_X100_causes_N1_Nonlinear_X97,0.4968980649307275,0,0.0235998128427609,0.7794497765479338,1,0.9891211067633516,0,0.4968980649307275,0,21053.08695563809,21052.97620071389,21052.94536453332,0,3,3,0.0,0.0081769907269613,0.0320492867755223,0,0.2843535785720251,0.077787879035767,0.0777878813255287,0.0777878813256842,0.0773317693271346,0.0773317716135823,0.0773317716137373,-3614.314208308769,-3614.314208308769,-3614.314208308769,-3614.314208308769,1,-583.995628208525,0,0
N1_Nonlinear_X66_causes_N1_Nonlinear_X64,0.9258526600747652,0,0.0617458138730595,0.5799373553021487,0,0.6836006847839492,0,0.9258526600747652,0,21058.6170347488,21058.51028840275,21058.47684597549,1,3,3,0.0124706170774819,-0.0020345245566543,0.0477256434267757,0,0.0700326400746132,0.137343102169004,0.1373420788949802,0.1373420788954408,0.1368484823757104,0.1368474591677698,0.1368474591682213,-3665.444259964625,-3665.444259964625,-3665.444259964625,-3665.444259964625,1,-532.8655765526721,0,0
M2_Mixed_X36_causes_M2_Mixed_X21,0.3621569640901199,0,0.034317187978258,0.5950389766995076,1,0.0100643999067649,1,0.3621569640901199,0,21168.166785769652,21167.99984491773,21167.92585587974,0,3,3,0.0011469165239663,1.5124253011985966,0.0560110429953465,0,0.0765855275683093,0.0498270273548723,0.0498270476891539,0.0498270476891764,0.0494293964898252,0.0494294167652429,0.0494294167652656,-5625.306541982652,-5625.306541982652,-5625.306541982652,-5625.306541982652,1,1426.9967054653562,0,0
C1_Mixed_X1_causes_C1_Mixed_X21,0.0,1,0.0,16.142249511235192,1,0.0,1,0.0,1,21157.00282943717,21159.372381242953,21161.457756287487,1,3,3,0.1751973391947787,0.0189715277487261,0.5326069475282169,0,0.9986960579710408,0.7131011507950393,0.7131011507950786,0.7131011507950786,0.7130615154583523,0.7130615154584069,0.7130615154584008,-6453.094280723688,-6453.094280723688,-6453.094280723688,-6453.094280723688,1,2254.7844442063915,0,1
M3_Mixed_X39_causes_M3_Mixed_X31,0.0942047905082574,0,0.0071170352822029,0.748151384006257,1,0.0,1,0.0942047905082574,0,21150.347382516586,21150.235184251724,21150.202563351508,1,3,2,0.0103058620475002,1.6364970747150474,0.0082603751253035,0,0.2107866316736344,0.6668999942267742,0.6668999935556146,0.6668999935547419,0.6668321868201947,0.6668321861486228,0.6668321861477,-6057.341666423375,-6057.341666423375,-6057.341666423375,-6057.341666423375,0,1844.4525610615185,1,0
M3_Mixed_X47_causes_M3_Mixed_X36,0.653343150166807,0,7.575107208168673e-11,2.4935723988351004,1,2.5323076968675196e-12,1,0.653343150166807,0,21155.669061197405,21155.580299129353,21155.620673255075,1,3,2,0.0,1.6403442614907515,0.0,0,0.389372133146643,0.2889554467201119,0.2889554467245556,0.288955446724512,0.2885461467114468,0.288546146715897,0.2885461467158247,-5792.734142659463,-5792.734142659463,-5792.734142659463,-5792.734142659463,0,1581.9040743055775,1,0
N1_Nonlinear_X91_causes_N1_Nonlinear_X57,0.0445486770880618,1,0.1049280859880797,0.4875345723937547,0,0.0018733031404326,1,0.0445486770880618,1,21187.063785318605,21186.997308072627,21186.95768944462,1,3,3,0.0,0.0001641161025353,0.5635649932946983,0,0.3805177275134707,0.8028711516870526,0.8028711514931605,0.8028711514929594,0.8028716715884473,0.8028716713944419,0.8028716713942716,-5696.156080316291,-5696.156080316291,-5696.156080316291,-5696.156080316291,0,1497.846243798995,1,0
M1_Mixed_X15_causes_M1_Mixed_X39,0.0298280598819045,1,0.6492588887716222,0.2734367376558332,0,0.0,1,0.0298280598819045,1,21163.464078962093,21163.212190272963,21163.0903744995,0,3,3,0.0,1.7615306449254244,0.4287276827183561,0,0.4921122344423251,0.5893659789653725,0.5893659572080299,0.5893659572079939,0.5892410644305461,0.5892410426555941,0.5892410426555648,-5736.729693484068,-5736.729693484068,-5736.729693484068,-5736.729693484068,0,1538.4198569667726,1,0
M2_Mixed_X50_causes_M2_Mixed_X33,0.0462869595067656,1,0.2591764785837044,0.259171987821468,0,0.0,1,0.0462869595067656,1,20904.335145432407,20904.194855219048,20904.140598154016,0,2,3,0.0,1.46625905989015,0.6663998520133477,0,0.7703168016664647,0.1729152235904734,0.1238330312517212,0.172914998073056,0.1725593256906533,0.1233409994993871,0.1725591001087462,413.6352873860339,413.6352873860339,413.6352873860339,413.6352873860339,1,-4510.014483592686,0,0
M3_Mixed_X30_causes_M3_Mixed_X39,0.0430779530863945,1,0.6101954562834859,0.2449219723380133,0,0.0,1,0.0430779530863945,1,21053.04960941683,21052.83887026041,21052.75109277921,0,2,3,0.0428869775951481,1.622070124306158,0.2438701300365839,0,0.0538555583574912,0.0839866517137511,0.0840725873410558,0.0840725873411708,0.0835222578745389,0.0836080879289422,0.0836080879290514,2152.3460289008344,2152.3460289008344,2152.3460289008344,2152.3460289008344,1,-5193.870396743589,0,0
M1_Mixed_X48_causes_M1_Mixed_X6,0.0271900773504676,1,0.0001808421782909,1.1618698274494756,1,1.4281345718680782e-05,1,0.0271900773504676,1,20967.971001445138,20967.82835265228,20967.78890212435,0,2,3,0.0,1.7600879498845354,0.1031828765401686,1,0.0249204932455005,0.0,0.0068466212854318,3.5868351513689204e-302,0.0,0.0067036033298192,0.0,-670.486812751884,-670.486812751884,-670.486812751884,-670.486812751884,0,-3537.9971876663512,1,0
C1_Mixed_X1_causes_C1_Mixed_X24,6.012745856764923e-12,1,0.0,8.872010392882455,1,0.0,1,6.012745856764923e-12,1,21168.069377705782,21168.43488953125,21169.097625631963,0,3,3,0.0756416879458248,0.0042154404632507,0.6312931271266019,0,0.620312555536414,0.9307201959203047,0.9307201959266396,0.9307201959265688,0.9307377871940032,0.9307377872003368,0.9307377872002632,-6170.934706154416,-6170.934706154416,-6170.934706154416,-6170.934706154416,0,1972.6248696371215,1,1
M2_Mixed_X12_causes_M2_Mixed_X40,0.0522976518143101,0,0.076866261382741,0.5341929880315246,0,0.2747780759133582,0,0.0522976518143101,0,21005.700347759008,21005.50824865528,21005.43824889255,0,2,3,0.0080845963861193,1.3676748987627372,0.8422564301622939,0,0.2326033521045467,0.6694464257579419,0.6693226314955365,0.6693226314909783,0.6693802921419589,0.6692564168247884,0.6692564168202462,1653.3164746307843,1653.3164746307843,1653.3164746307843,1653.3164746307843,1,-5262.3308898234345,0,0
C1_Mixed_X37_causes_C1_Mixed_X17,0.7258836183181001,0,0.029550101450996,0.6372217985196145,1,0.0,1,0.7258836183181001,0,21174.86705522716,21174.609710531244,21174.533040513103,0,3,3,0.0203828654020057,0.0020777452143408,0.0563431917521816,0,0.4198405481030943,0.6369540987507039,0.6369540785269379,0.6369540785269379,0.63686560677843,0.6368655865401109,0.6368655865401021,-5638.528180482285,-5638.528180482285,-5638.528180482285,-5638.528180482285,1,1440.2183439649905,0,0
C1_Mixed_X19_causes_C1_Mixed_X16,0.0,1,0.1574507573592068,0.4798060334738491,0,0.0,1,0.0,1,21159.281230473487,21159.00771456834,21158.916430358116,0,3,3,0.0087755879313347,-0.0001333597202755,0.1407019674157653,0,0.7075654951610992,0.8346634750587807,0.834667997413462,0.834667997413462,0.8346730522486167,0.8346775756830104,0.834677575683,-5547.907915311356,-5547.907915311356,-5547.907915311356,-5547.907915311356,0,1349.5980787940596,1,0
170_causes_164,0.0302103098951422,1,0.0,26.093463846872268,1,0.0076391906446553,1,0.0302103098951422,1,8769.091673416075,8771.859700987497,8774.607984394954,1,3,3,0.3477878031715939,0.0352792231642987,9.862342078403864e-05,1,0.0001996195497976,0.0002999193546596,0.0002999193546623,0.0002999193546618,0.000275795368704,0.0002757953687065,0.000275795368706,-4005.8280730729825,-4005.8280730729825,-4005.8280730729825,-4005.8280730729825,1,1333.572007525364,0,1
C1_Mixed_X4_causes_C1_Mixed_X18,0.0051063455149835,1,0.7644764622465774,0.2346004177637173,0,0.0,1,0.0051063455149835,1,21178.134073569017,21177.871321164763,21177.757393781045,1,3,3,0.0309919450428335,-0.0007295031064457,0.5036004054169461,0,0.4028047582858834,0.5662447878495315,0.5662458358732179,0.5662458358733198,0.5661007460415108,0.5661017949517935,0.5661017949519107,-5721.326564632946,-5721.326564632946,-5721.326564632946,-5721.326564632946,1,1523.016728115652,0,0
C1_Mixed_X33_causes_C1_Mixed_X44,0.0055141244484693,1,0.8825406655632704,0.1686201299210432,0,0.0,1,0.0055141244484693,1,21158.102837912687,21157.84241792007,21157.74512946624,0,3,3,0.0250065322628048,-0.0010014445180136,0.6353858408287884,0,0.9233806105190394,0.9796843920267996,0.9796843765029408,0.9796843765029408,0.9796923677302248,0.979692352211348,0.9796923522113384,-5558.9001488917875,-5558.9001488917875,-5558.9001488917875,-5558.9001488917875,1,1360.5903123744922,0,0
C1_Mixed_X44_causes_C1_Mixed_X19,0.2794305316889094,0,0.0009010532395514,0.955220979802518,1,0.0,1,0.2794305316889094,0,21160.620043952476,21160.348347450716,21160.255168557556,1,3,3,0.0131645958712143,-0.0031823043758518,0.5678482512523333,0,0.9620388112189836,0.0826998513935678,0.0826998486280777,0.0826998486280836,0.0822370677830709,0.0822370650210991,0.0822370650211033,-5789.1194202750285,-5789.1194202750285,-5789.1194202750285,-5789.1194202750285,0,1590.8095837577334,1,0
M1_Mixed_X3_causes_M1_Mixed_X15,5.801522373616308e-09,1,0.1922975876596281,0.4631128373893794,0,0.0,1,5.801522373616308e-09,1,21169.076620110263,21168.854240684526,21168.743406408463,1,3,3,0.027932863440955,1.7615306449254244,0.2409916030864598,0,0.8029318952866081,0.6967125433231313,0.6967125214207174,0.6967125214207174,0.6966634572127539,0.6966634352972942,0.6966634352972919,-5526.449554809945,-5526.449554809945,-5526.449554809945,-5526.449554809945,1,1328.1397182926503,0,0
N1_Nonlinear_X78_causes_N1_Nonlinear_X57,0.2277855669086221,0,0.0004793756993664,1.192329976935793,1,0.0,1,0.2277855669086221,0,21092.83218818439,21092.72150492061,21092.693084090697,1,3,3,0.0053175301718502,0.0025361662821978,0.0107816811190172,0,0.8275011292197386,0.1566261906721041,0.1566261895884038,0.1566261895883042,0.1561327648464424,0.1561327637625672,0.1561327637624575,-4914.783770575159,-4914.783770575159,-4914.783770575159,-4914.783770575159,0,716.4739340578628,1,0
C1_Mixed_X8_causes_C1_Mixed_X28,0.0,1,0.0,6.979319772598499,1,0.0,1,0.0,1,21175.62265327665,21176.215945439104,21176.94013104453,1,3,3,0.0715454814726381,0.0325269011698966,0.9545314868032132,0,0.1758918282696875,0.3137313280843538,0.313731328085235,0.3137313280852758,0.3133450756225807,0.3133450756234773,0.3133450756235131,-6015.805850950187,-6015.805850950187,-6015.805850950187,-6015.805850950187,0,1817.496014432892,1,1
C1_Mixed_X21_causes_C1_Mixed_X24,0.9866329864453228,0,3.86290999188077e-12,2.2577719775923577,1,0.0,1,0.9866329864453228,0,21169.49118689485,21169.36384561977,21169.43189089501,0,3,3,0.0394689051380279,0.0030834992950163,0.740129296413245,0,0.1503583378967792,0.5023083938532827,0.5023083942397745,0.5023083942398682,0.502107318750995,0.5021073191378653,0.5021073191379446,-6098.8166048480225,-6098.8166048480225,-6098.8166048480225,-6098.8166048480225,0,1900.5067683307284,1,0
M2_Mixed_X47_causes_M2_Mixed_X45,0.2482553090661627,0,0.0309995492778804,0.6699812934719362,1,0.0094843735802281,1,0.2482553090661627,0,21156.70193969576,21156.564500048265,21156.52255348269,1,3,2,0.0,1.3734456789262932,0.7697540932303972,0,0.2311909151843163,0.6878825244014131,0.687882524455406,0.6878825244555216,0.6878280953937224,0.6878280954478039,0.6878280954478839,-5346.1501211787845,-5346.1501211787845,-5346.1501211787845,-5346.1501211787845,0,1105.473441156426,1,0
N1_Nonlinear_X57_causes_N1_Nonlinear_X64,0.0049794672913481,1,0.1233334651689541,0.514376615942731,0,0.0,1,0.0049794672913481,1,21055.146263733193,21055.044924441703,21055.02488099024,0,3,3,0.0,-0.0028276301092665,0.3193695969529495,0,0.1714319278744457,0.5684927750049942,0.5685152472518641,0.5685152472525162,0.568350630976213,0.5683731221540411,0.5683731221547088,-3681.1260853511376,-3681.1260853511376,-3681.1260853511376,-3681.1260853511376,0,-517.183751166158,1,0
M1_Mixed_X32_causes_M1_Mixed_X4,0.1157650259496823,0,0.0033498453857067,0.8171034020912081,1,0.4998422661425671,0,0.1157650259496823,0,21160.28719337417,21160.13772599576,21160.08675724526,1,3,2,0.0178120896643121,1.696128469738458,1.0410505457691954e-08,0,0.3462691085242163,0.0131155929839219,0.0131155925941933,0.0131155925941979,0.0129048900413101,0.012904889655111,0.012904889655115,-5797.544105645361,-5797.544105645361,-5797.544105645361,-5797.544105645361,0,1577.6021188773047,1,0
N1_Nonlinear_X61_causes_N1_Nonlinear_X84,0.0,1,0.0,12.67673843732717,1,0.0,1,0.0,1,21036.55455652478,21038.76625189207,21040.579888915636,0,3,3,0.1314792441007743,0.0007805403472788,0.9171654824158572,1,3.9768525941152414e-39,1.3856133125458e-60,1.3856128343771007e-60,1.3856128339083823e-60,1.2069888767096638e-66,1.2069883741351352e-66,1.2069883736425692e-66,-3840.705327869434,-3840.705327869434,-3840.705327869434,-3840.705327869434,0,-357.60450864786173,1,1
C1_Mixed_X16_causes_C1_Mixed_X29,0.0,1,0.0,26.13652077612857,1,0.0,1,0.0,1,21131.95650234728,21136.0091124791,21139.416779582392,0,3,3,0.289685409616089,0.0329426969467318,0.5505569495407514,0,0.2981460587708014,0.524106674705904,0.5241066747038301,0.5241066747032466,0.5239256634898501,0.5239256634877638,0.5239256634871781,-6157.137512858036,-6157.137512858036,-6157.137512858036,-6157.137512858036,1,1958.8276763407416,0,1
